,Loyalty#,Province or State,City,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,Customer Lifetime Value,EnrollmentType,DaysSinceEnrollment,DaysSinceCancellation,EnrollmentDurationInDays,IsCancelled,SumNumFlights,AvgNumFlights,AvgVarNumFlights,SumPointsAccumulated,PropOfRedeem,PropOfCompanionFlights,MonthsSinceLastFlight,NumMonthsWithFlights,Flights_Month_1,Flights_Month_2,Flights_Month_3,Flights_Month_4,Flights_Month_5,Flights_Month_6,Flights_Month_7,Flights_Month_8,Flights_Month_9,Flights_Month_10,Flights_Month_11,Flights_Month_12,PropCompFlightsSeason_LowSeasonEarlyYear,PropCompFlightsSeason_PeakSeasonSummer,PropCompFlightsSeason_Autumn,PropCompFlightsSeason_HolidayPeak
15596,677751,Quebec,Quebec City,male,College,Rural,0.0,Single,Star,9384.48,Standard,1150,,1150.0,False,181.0,7.869565217391305,65.62,35538.04,30.79,29.28,3.0,23.0,11.83,10.43,24.32,4.06,8.6,0.0,25.06,22.26,27.03,10.43,6.24,13.87,29.37,13.19,24.94,85.35
15597,963523,Newfoundland,St. John's,female,College,Suburban,0.0,Single,Star,9384.48,Standard,1558,,1558.0,False,148.0,6.434782608695652,68.84,42737.74,14.66,16.89,0.0,21.0,20.91,8.11,0.0,23.02,1.61,9.68,24.19,1.04,11.29,19.26,3.38,11.74,3.98,14.29,11.03,79.37
15598,279231,Newfoundland,St. John's,male,Bachelor,Suburban,25370.0,Married,Star,9384.65,Standard,519,,519.0,False,112.0,8.0,59.44,18524.89,23.86,16.07,1.0,14.0,8.57,0.0,15.71,17.14,2.86,0.0,0.0,48.49,20.45,2.86,15.35,0.0,0.0,12.7,18.06,0.0
15599,187291,British Columbia,Dawson Creek,female,Bachelor,Rural,42090.0,Married,Star,9386.75,Standard,381,,381.0,False,91.0,9.1,49.54,17510.0,29.9,23.08,0.0,10.0,10.99,0.0,8.79,5.49,12.09,15.38,16.48,2.2,15.38,4.4,0.0,8.79,29.41,19.35,22.22,12.5
15600,407377,Ontario,Toronto,male,Bachelor,Urban,75264.0,Married,Star,9388.16,Standard,1260,,1260.0,False,214.0,8.916666666666666,60.52,41562.6,49.36,17.29,0.0,24.0,0.0,9.57,3.3,0.0,12.78,19.3,16.91,22.71,1.56,16.54,1.83,15.62,3.7,30.7,6.67,0.0
15601,822765,British Columbia,Vancouver,male,College,Urban,0.0,Single,Star,9392.56,Standard,988,,988.0,False,166.0,7.545454545454546,51.69,38491.08,52.4,25.9,1.0,22.0,6.38,0.0,6.38,12.77,7.54,14.89,23.2,15.63,14.3,18.69,12.79,2.47,66.67,22.35,17.24,100.0
15602,764980,New Brunswick,Moncton,female,College,Urban,0.0,Single,Star,9408.34,Standard,1338,,1338.0,False,157.0,6.826086956521739,40.4,31797.03,16.07,27.39,2.0,23.0,16.83,8.09,15.78,4.35,8.7,0.0,19.41,0.0,9.98,13.85,9.9,11.72,40.76,0.0,31.66,0.0
15603,522408,Quebec,Montreal,male,Bachelor,Rural,76847.0,Single,Star,9409.14,Standard,1090,,1090.0,False,160.0,9.411764705882353,67.83,32816.73,17.69,27.5,4.0,17.0,3.93,17.65,0.0,14.71,8.5,25.43,31.42,22.84,0.0,0.0,10.32,0.0,21.24,26.0,84.52,0.0
15604,703278,British Columbia,Whistler,male,Bachelor,Rural,76847.0,Single,Star,9409.14,Standard,2463,,2463.0,False,,,,,,,,,,,,,,,,,,,,,,,,
15605,696826,British Columbia,Vancouver,female,Doctor,Urban,20455.0,Married,Star,9414.12,Standard,1640,,1640.0,False,185.0,6.379310344827586,60.19,42851.11,5.88,25.95,0.0,29.0,9.72,5.43,13.94,7.32,9.16,4.65,4.65,4.91,15.58,13.42,8.7,17.9,33.38,66.67,34.53,0.0
15606,161276,British Columbia,Vancouver,male,Master,Suburban,15741.0,Divorced,Star,9414.94,Standard,1721,,1721.0,False,147.0,7.0,72.98,32595.51,32.32,27.21,0.0,21.0,29.76,8.91,11.88,7.86,10.89,25.24,10.89,10.46,4.95,6.35,4.95,14.85,50.88,7.53,16.67,0.0
15607,235585,Nova Scotia,Halifax,male,College,Suburban,0.0,Single,Star,9415.9,Standard,226,,226.0,False,32.0,6.4,86.01,6699.0,0.0,46.88,0.0,5.0,0.0,0.0,0.0,0.0,0.0,12.5,6.25,0.0,15.62,15.62,0.0,50.0,0.0,66.67,90.0,12.5
15608,534972,Manitoba,Winnipeg,male,Doctor,Rural,13411.0,Married,Star,9416.28,Standard,1433,,1433.0,False,227.0,9.458333333333334,49.19,43780.18,12.22,30.84,0.0,24.0,0.0,9.3,9.68,1.61,7.87,19.92,6.45,14.0,10.1,12.91,8.06,19.92,30.0,26.8,42.7,42.44
15609,439819,Ontario,Ottawa,male,College,Urban,0.0,Married,Star,9416.47,Standard,1881,,1881.0,False,213.0,8.192307692307692,57.88,47260.92,12.22,28.17,1.0,26.0,4.38,6.85,5.56,11.07,2.69,22.86,16.36,16.67,16.69,9.45,12.96,11.98,18.06,34.52,44.71,0.0
15610,221993,Alberta,Calgary,female,Bachelor,Urban,70602.0,Married,Star,9416.91,Standard,546,,546.0,False,90.0,6.428571428571429,74.66,24187.96,12.73,17.78,0.0,14.0,0.0,5.97,0.0,7.46,7.46,7.46,29.85,0.0,29.14,38.02,0.0,13.44,42.86,0.0,11.62,16.67
15611,810899,Manitoba,Winnipeg,male,Bachelor,Rural,87840.0,Married,Star,9419.88,Standard,2162,,2162.0,False,249.0,8.892857142857142,46.04,43595.94,27.26,14.86,0.0,28.0,7.66,10.11,14.58,8.12,10.64,11.12,16.08,17.98,10.11,7.11,4.95,13.26,13.46,6.2,27.31,33.33
15612,298280,Quebec,Quebec City,male,Bachelor,Urban,47048.0,Married,Star,9420.97,Standard,2054,,2054.0,False,172.0,8.19047619047619,56.17,34262.02,27.77,30.23,1.0,21.0,7.32,16.19,15.85,10.59,0.0,15.06,6.51,18.82,0.0,9.41,4.71,36.84,9.76,42.47,66.67,34.31
15613,587769,Ontario,Trenton,male,Doctor,Rural,23059.0,Divorced,Star,9421.1,Standard,9,,9.0,False,,,,,,,,,,,,,,,,,,,,,,,,
15614,424100,Alberta,Calgary,male,Bachelor,Suburban,47272.0,Married,Star,9422.57,Standard,560,,560.0,False,131.0,8.1875,67.96,24312.6,83.6,35.88,0.0,15.0,1.32,0.0,15.79,3.95,0.0,21.05,31.44,19.1,0.0,36.33,15.79,5.94,31.25,41.11,42.68,0.0
15615,332077,Ontario,Thunder Bay,female,Bachelor,Suburban,46897.0,Married,Star,9424.26,Standard,421,,421.0,False,95.0,8.636363636363637,58.88,24532.64,16.51,26.32,0.0,11.0,0.0,3.57,10.71,1.19,16.67,0.0,19.05,0.0,14.29,10.71,5.95,72.62,25.93,25.0,23.08,17.78
15616,755337,Ontario,Kingston,female,Bachelor,Urban,38910.0,Married,Star,9426.38,Standard,1583,,1583.0,False,158.0,6.32,75.84,34578.6,0.0,15.82,0.0,24.0,5.44,6.6,30.85,18.46,10.45,18.5,8.96,2.99,8.09,12.1,1.49,8.13,15.22,0.0,45.6,0.0
15617,465980,Ontario,Ottawa,male,Bachelor,Urban,77365.0,Divorced,Star,9431.38,Standard,347,,347.0,False,61.0,7.625,67.22,9050.0,31.75,29.51,0.0,8.0,0.0,13.11,4.92,0.0,8.2,6.56,0.0,3.28,0.0,18.03,18.03,27.87,12.5,100.0,9.09,47.06
15618,713831,Prince Edward Island,Charlottetown,female,College,Rural,0.0,Divorced,Star,9435.54,Standard,2169,,2169.0,False,254.0,8.758620689655173,50.85,36376.34,30.75,8.66,1.0,28.0,10.65,11.57,14.0,12.5,23.44,13.33,10.51,6.05,8.94,8.92,8.25,4.73,5.26,21.15,12.48,0.0
15619,747609,British Columbia,Dawson Creek,male,Bachelor,Rural,86946.0,Married,Star,9438.92,Standard,1137,,1137.0,False,78.0,4.875,69.01,26246.44,0.0,26.92,0.0,15.0,2.22,15.04,0.0,24.44,22.31,13.33,27.44,0.0,2.63,0.0,27.62,20.0,0.0,100.0,4.76,55.56
15620,706199,Ontario,Toronto,male,Bachelor,Rural,93246.0,Married,Star,9445.65,Standard,185,,185.0,False,26.0,6.5,71.61,7829.0,0.0,57.69,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,7.69,0.0,19.23,50.0,0.0,100.0,14.29,61.54
15621,763797,Ontario,Sudbury,female,Bachelor,Suburban,76837.0,Divorced,Star,9445.93,Standard,913,,913.0,False,196.0,8.521739130434783,37.59,40597.8,77.9,33.16,1.0,23.0,12.82,10.45,14.81,8.21,0.0,2.99,12.27,18.32,17.29,0.0,11.81,0.0,26.01,37.99,34.13,0.0
15622,333213,Quebec,Montreal,female,Bachelor,Urban,85221.0,Married,Star,9448.83,2021 Promotion,286,,286.0,False,183.0,6.535714285714286,92.51,46534.01,18.64,28.42,1.0,26.0,4.31,1.92,2.13,9.84,19.23,2.24,26.06,13.03,11.25,18.35,4.95,24.52,52.94,9.76,34.42,34.31
15623,581668,British Columbia,Dawson Creek,male,College,Rural,0.0,Married,Star,9449.75,Standard,2386,,2386.0,False,135.0,7.105263157894737,55.49,23317.49,10.27,33.33,2.0,19.0,16.3,8.33,4.17,24.72,13.89,13.89,35.0,7.72,11.26,9.72,0.0,0.0,26.57,39.85,75.0,0.0
15624,550519,Ontario,Toronto,male,Bachelor,Suburban,91942.0,Married,Star,9453.0,Standard,817,,817.0,False,154.0,8.105263157894736,57.27,34113.24,7.79,26.62,0.0,19.0,14.13,18.97,5.17,0.0,22.9,28.91,13.71,0.0,0.0,13.55,20.69,4.01,0.0,57.32,8.33,0.0
15625,781219,Alberta,Edmonton,male,College,Urban,0.0,Single,Star,9468.51,Standard,2237,,2237.0,False,205.0,7.884615384615385,61.65,35039.51,20.01,28.78,0.0,26.0,11.68,9.76,15.6,2.94,11.23,2.15,29.41,10.25,5.84,17.65,0.0,17.56,15.3,50.17,77.78,31.67
15626,920657,Nova Scotia,Halifax,female,Bachelor,Rural,22514.0,Married,Star,9470.62,Standard,422,,422.0,False,82.0,9.11111111111111,61.71,14499.56,24.08,43.9,0.0,9.0,15.38,0.0,23.08,23.08,0.0,0.0,0.0,1.92,0.0,25.0,1.92,69.87,28.12,100.0,28.57,71.13
15627,589818,Nova Scotia,Halifax,male,College,Suburban,0.0,Married,Star,9472.96,Standard,2303,,2303.0,False,13.0,6.5,10.88,3572.45,0.0,23.08,22.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.62,0.0,0.0,0.0
15628,472589,Newfoundland,St. John's,male,Bachelor,Suburban,27769.0,Married,Star,9521.22,Standard,2028,186.0,1842.0,True,111.0,5.045454545454546,58.5,29897.64,40.61,25.23,6.0,21.0,20.93,18.57,2.33,18.67,18.6,10.62,10.26,13.25,13.25,1.32,19.21,0.0,4.04,72.05,12.69,0.0
15629,128611,Nova Scotia,Halifax,male,Bachelor,Suburban,74583.0,Married,Star,9521.68,Standard,1751,,1751.0,False,219.0,8.11111111111111,53.56,38680.82,30.64,39.27,0.0,27.0,9.76,4.27,16.06,8.37,14.61,6.24,0.0,19.01,7.32,7.69,9.18,20.57,31.33,56.03,43.59,44.67
15630,596674,Quebec,Quebec City,male,Bachelor,Urban,74583.0,Married,Star,9521.68,Standard,1805,,1805.0,False,218.0,7.785714285714286,59.77,45886.95,0.0,17.43,0.0,28.0,12.5,5.28,12.82,7.88,21.88,8.92,19.5,18.91,8.44,3.12,4.75,10.32,3.37,14.58,57.86,66.67
15631,702809,Quebec,Montreal,female,College,Urban,0.0,Married,Star,9538.77,Standard,415,,415.0,False,89.0,8.090909090909092,63.13,16777.0,0.0,22.47,0.0,11.0,11.24,1.12,4.49,0.0,13.48,1.12,10.11,5.62,6.74,13.48,13.48,19.1,0.0,26.67,36.67,29.41
15632,183748,Ontario,Kingston,male,Bachelor,Urban,34919.0,Single,Star,9547.71,Standard,2046,,2046.0,False,206.0,7.62962962962963,61.71,45959.5,50.04,30.1,1.0,26.0,2.32,14.65,14.01,8.97,0.0,23.48,9.75,15.58,7.78,11.06,1.92,5.83,33.89,24.4,47.84,0.0
15633,910056,Yukon,Whitehorse,female,Bachelor,Urban,34919.0,Single,Star,9547.71,Standard,1508,,1508.0,False,158.0,7.523809523809524,68.76,33435.61,19.44,15.19,0.0,19.0,10.58,0.0,5.48,16.81,20.55,20.55,11.38,25.92,6.19,0.0,1.06,25.05,0.0,37.88,29.17,0.0
15634,427919,British Columbia,Vancouver,male,College,Suburban,0.0,Single,Star,9553.42,Standard,1257,,1257.0,False,186.0,8.857142857142858,63.09,28449.7,0.0,13.98,0.0,20.0,1.82,16.36,0.0,0.7,21.4,29.09,5.74,22.93,3.64,19.86,13.94,20.09,12.15,10.14,18.52,24.94
15635,205658,Quebec,Montreal,male,Bachelor,Suburban,40672.0,Divorced,Star,9559.34,Standard,1892,,1892.0,False,165.0,7.173913043478261,64.79,38092.06,26.67,10.3,1.0,23.0,7.31,9.73,8.41,10.78,13.46,23.75,20.57,15.38,0.0,7.96,15.38,0.0,24.17,1.67,0.0,0.0
15636,870022,Ontario,Kingston,female,Bachelor,Suburban,53375.0,Married,Star,9566.84,Standard,625,,625.0,False,164.0,9.11111111111111,50.35,24794.63,18.55,10.37,1.0,17.0,0.0,0.0,25.42,15.25,24.78,18.15,17.35,20.99,19.02,5.08,13.56,0.88,2.78,11.11,21.21,0.0
15637,853039,British Columbia,Vancouver,female,Bachelor,Rural,81410.0,Divorced,Star,9567.71,Standard,595,,595.0,False,152.0,9.5,52.84,38549.2,0.0,27.63,0.0,16.0,0.0,3.8,0.0,0.0,13.92,33.46,23.3,21.3,3.8,13.92,10.73,21.52,0.0,34.49,66.67,5.88
15638,495168,Quebec,Tremblant,female,College,Suburban,0.0,Married,Star,9575.36,Standard,852,,852.0,False,225.0,7.758620689655173,53.55,56112.52,8.78,32.0,4.0,29.0,6.95,4.89,11.61,10.56,7.55,14.95,6.93,17.14,13.95,8.73,11.07,8.73,28.75,51.53,24.01,33.04
15639,113877,Ontario,Toronto,female,College,Rural,0.0,Single,Star,9575.76,Standard,1837,,1837.0,False,240.0,8.275862068965518,73.78,54192.85,12.32,29.58,0.0,27.0,4.59,10.41,7.11,8.21,11.47,3.51,25.91,19.86,0.92,4.91,0.51,15.32,33.45,26.15,27.38,7.54
15640,540715,British Columbia,Vancouver,male,Bachelor,Urban,75606.0,Married,Star,9581.28,2021 Promotion,254,,254.0,False,42.0,8.4,42.59,10386.0,0.0,50.0,0.0,5.0,0.0,0.0,0.0,0.0,26.19,0.0,21.43,0.0,0.0,7.14,16.67,28.57,36.36,66.67,30.0,66.67
15641,628860,Ontario,Ottawa,female,Bachelor,Suburban,26432.0,Single,Star,9585.5,Standard,2264,,2264.0,False,205.0,7.321428571428571,59.25,32426.54,46.14,18.05,0.0,26.0,16.33,3.41,14.77,3.93,16.71,11.13,8.18,19.32,4.31,16.3,13.51,6.26,7.13,17.54,26.18,33.33
15642,953420,Alberta,Calgary,female,Bachelor,Suburban,39266.0,Married,Star,9587.33,Standard,356,113.0,243.0,True,17.0,4.25,48.51,7142.0,0.0,29.41,4.0,4.0,0.0,0.0,23.53,41.18,0.0,11.76,0.0,23.53,0.0,0.0,0.0,0.0,36.36,16.67,0.0,0.0
15643,349470,Quebec,Montreal,female,Bachelor,Suburban,84539.0,Married,Star,9587.59,2021 Promotion,293,,293.0,False,48.0,8.0,67.08,10633.0,0.0,14.58,1.0,6.0,0.0,0.0,0.0,8.33,27.08,2.08,0.0,31.25,0.0,12.5,18.75,0.0,0.0,25.0,20.0,0.0
15644,927339,Manitoba,Winnipeg,female,Bachelor,Urban,84539.0,Married,Star,9587.59,Standard,1466,,1466.0,False,184.0,6.344827586206897,74.32,42881.86,22.56,16.3,0.0,29.0,8.7,2.13,13.53,10.87,9.91,26.67,25.89,0.0,3.8,8.88,13.62,5.39,20.29,6.25,23.32,0.0
15645,647684,Ontario,Thunder Bay,male,Master,Urban,27443.0,Divorced,Star,9594.25,Standard,1153,,1153.0,False,202.0,7.481481481481482,57.59,41566.58,9.56,24.75,0.0,27.0,11.62,3.02,10.44,14.64,23.68,5.26,4.25,18.32,15.02,4.7,15.76,9.87,36.2,0.0,36.38,33.33
15646,555205,Ontario,Toronto,male,Bachelor,Suburban,38736.0,Divorced,Star,9597.47,Standard,2428,,2428.0,False,146.0,7.684210526315789,68.04,34463.88,15.11,13.01,0.0,18.0,4.06,1.25,12.16,0.0,27.17,2.7,31.82,14.86,5.41,21.24,6.76,6.76,2.22,14.44,0.0,100.0
15647,633330,Ontario,Toronto,male,College,Rural,0.0,Single,Star,9599.95,Standard,775,,775.0,False,143.0,5.72,76.96,34666.84,0.0,11.89,1.0,24.0,11.63,13.81,17.66,0.0,4.53,30.0,16.67,3.46,3.5,31.43,8.89,0.0,21.06,0.0,12.5,0.0
15648,525246,Quebec,Montreal,female,College,Suburban,0.0,Single,Star,9602.08,2021 Promotion,775,,775.0,False,208.0,7.703703703703703,62.13,42723.96,15.85,19.71,0.0,26.0,12.5,7.15,9.6,10.89,6.74,24.29,16.36,0.0,13.5,0.67,1.43,17.87,22.76,35.47,20.0,6.14
15649,777231,British Columbia,Whistler,female,College,Urban,0.0,Single,Star,9602.08,Standard,1672,,1672.0,False,261.0,9.0,50.92,40647.36,25.86,22.99,1.0,29.0,4.2,11.7,14.91,3.65,7.32,18.03,7.79,16.79,13.04,12.59,9.57,4.17,17.37,28.32,15.69,0.0
15650,329364,Ontario,Toronto,male,Bachelor,Urban,80536.0,Married,Star,9618.31,Standard,2432,,2432.0,False,294.0,9.8,45.11,57896.49,19.41,17.01,0.0,30.0,9.49,5.43,3.45,5.44,8.94,13.53,12.39,8.7,10.03,11.66,11.88,14.26,19.5,29.7,6.5,11.11
15651,445427,Manitoba,Winnipeg,male,Bachelor,Rural,71269.0,Married,Star,9628.7,Standard,137,990.0,0.0,True,32.0,10.666666666666666,37.89,1823.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.88,31.25,21.88,0.0,0.0,0.0,0.0,0.0
15652,997478,Quebec,Montreal,female,Bachelor,Suburban,71269.0,Married,Star,9628.7,Standard,1139,,1139.0,False,190.0,7.037037037037037,59.84,32926.23,44.16,17.37,0.0,26.0,12.02,10.03,9.96,6.81,15.76,6.45,20.97,0.71,1.61,20.97,13.05,15.22,15.94,32.35,12.6,28.57
15653,977916,Ontario,Trenton,male,Bachelor,Suburban,90334.0,Divorced,Star,9635.58,Standard,2369,,2369.0,False,226.0,7.533333333333333,58.1,43134.99,37.48,17.7,0.0,30.0,8.06,13.7,12.33,12.33,9.17,3.56,6.2,15.71,8.48,5.87,9.17,19.96,15.22,17.92,20.92,13.19
15654,378454,Quebec,Tremblant,male,Bachelor,Rural,30431.0,Married,Star,9640.53,Standard,2042,,2042.0,False,225.0,7.258064516129032,49.54,49010.41,17.67,27.56,0.0,31.0,10.14,11.59,12.96,9.59,3.26,4.03,15.8,6.28,9.89,6.71,9.82,15.99,22.07,23.86,30.71,38.49
15655,927848,British Columbia,Vancouver,male,Bachelor,Urban,29504.0,Single,Star,9656.21,Standard,899,,899.0,False,162.0,6.48,61.1,43867.53,72.71,20.37,0.0,24.0,6.06,2.14,13.58,11.47,20.84,10.79,13.58,0.0,8.49,19.7,5.16,19.96,21.11,30.0,5.8,13.89
15656,287023,Quebec,Montreal,male,College,Rural,0.0,Married,Star,9657.58,Standard,520,,520.0,False,118.0,6.555555555555555,63.05,25890.510000000002,46.83,29.66,0.0,17.0,14.29,0.0,0.0,5.36,17.86,12.5,7.14,24.26,35.75,17.75,1.58,15.62,28.57,33.33,7.52,83.33
15657,362541,British Columbia,Vancouver,male,College,Rural,0.0,Married,Star,9657.58,Standard,1887,,1887.0,False,228.0,7.354838709677419,78.78,47731.69,0.0,21.93,0.0,27.0,1.85,12.37,1.83,9.41,19.05,5.28,24.43,11.93,5.28,0.57,9.98,14.08,23.7,16.98,8.93,24.44
15658,365404,Ontario,London,female,College,Suburban,0.0,Married,Star,9657.58,Standard,1969,,1969.0,False,159.0,8.368421052631579,58.71,28447.25,14.54,33.96,0.0,19.0,14.75,0.0,19.44,14.13,9.72,22.22,0.0,39.15,18.23,11.11,3.64,6.94,16.92,30.32,51.52,100.0
15659,377375,Manitoba,Winnipeg,female,College,Urban,0.0,Married,Star,9657.58,Standard,389,,389.0,False,61.0,7.625,64.99,14325.0,0.0,18.03,0.0,8.0,0.0,0.0,11.48,4.92,0.0,3.28,27.87,0.0,11.48,18.03,6.56,16.39,20.0,10.53,31.82,0.0
15660,652636,Quebec,Montreal,female,Doctor,Rural,20942.0,Divorced,Star,9670.18,Standard,114,,114.0,False,18.0,6.0,92.8,4612.0,0.0,5.56,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.78,5.56,66.67,0.0,0.0,16.67,0.0
15661,333825,Ontario,Toronto,male,Doctor,Urban,17103.0,Married,Star,9671.98,Standard,2255,,2255.0,False,239.0,7.966666666666667,66.79,58810.41,20.65,28.03,0.0,30.0,6.71,10.05,10.01,11.32,18.43,16.36,8.73,7.5,4.38,15.09,2.49,1.25,15.83,59.09,44.17,100.0
15662,848615,British Columbia,Vancouver,female,Doctor,Urban,17103.0,Married,Star,9671.98,Standard,935,,935.0,False,90.0,4.5,77.82,34223.14,31.72,34.44,2.0,19.0,10.56,1.85,24.27,0.0,0.0,9.3,11.11,10.91,23.26,9.3,6.2,41.02,60.56,42.22,0.0,47.22
15663,869672,Ontario,Trenton,female,College,Urban,0.0,Single,Star,9672.7,2021 Promotion,265,,265.0,False,62.0,12.4,52.14,8992.0,100.0,27.42,0.0,5.0,0.0,0.0,0.0,0.0,0.0,24.19,22.58,0.0,24.19,1.61,0.0,27.42,0.0,31.03,50.0,0.0
15664,606962,Ontario,Kingston,male,High School or Below,Suburban,24584.0,Single,Star,9688.13,Standard,483,,483.0,False,62.0,6.888888888888889,69.03,14874.97,16.03,38.71,0.0,9.0,0.0,2.13,2.13,0.0,21.28,0.0,29.79,0.0,25.53,0.0,4.26,71.63,66.67,78.57,28.57,4.17
15665,970102,British Columbia,Vancouver,male,Bachelor,Rural,86830.0,Single,Star,9696.55,Standard,1885,,1885.0,False,210.0,7.0,66.16,51545.01,41.2,23.33,0.0,29.0,3.35,10.47,17.07,14.39,15.69,14.81,7.69,2.27,7.34,3.38,4.94,18.22,10.83,22.22,27.3,26.15
15666,157092,British Columbia,Victoria,male,College,Suburban,0.0,Single,Star,9700.35,Standard,1051,,1051.0,False,214.0,9.304347826086957,35.12,41248.54,29.36,26.64,0.0,23.0,13.4,12.5,11.7,9.72,19.44,22.55,11.11,13.06,9.36,12.17,0.0,12.15,13.13,33.97,16.67,63.3
15667,657118,Quebec,Montreal,male,College,Urban,0.0,Single,Star,9700.35,Standard,2454,,2454.0,False,240.0,9.23076923076923,52.92,59920.22,26.77,24.58,2.0,26.0,7.87,10.11,1.94,14.22,4.43,18.62,14.82,14.58,14.88,5.41,0.0,15.92,26.32,14.23,46.28,20.63
15668,462355,Ontario,Trenton,female,Bachelor,Suburban,45668.0,Married,Star,9701.03,Standard,648,,648.0,False,164.0,7.130434782608695,61.61,29711.32,58.94,26.83,1.0,23.0,14.06,17.19,4.69,12.61,2.94,17.03,29.48,10.94,5.61,13.14,10.23,0.0,61.19,25.56,6.25,0.0
15669,559016,Ontario,Kingston,female,Bachelor,Suburban,23649.0,Married,Star,9706.38,Standard,1900,,1900.0,False,160.0,6.666666666666667,53.39,32727.67,13.5,20.62,2.0,24.0,9.74,9.63,11.12,14.08,14.79,12.0,3.67,24.17,10.11,16.0,0.0,9.63,6.58,36.1,33.33,22.62
15670,996152,Yukon,Whitehorse,male,Bachelor,Suburban,23649.0,Married,Star,9706.38,Standard,390,,390.0,False,84.0,9.333333333333334,44.18,12322.0,88.8,20.24,0.0,9.0,3.57,0.0,16.67,4.76,9.52,11.9,8.33,0.0,13.1,0.0,15.48,16.67,13.79,5.88,50.0,0.0
15671,995777,Ontario,Toronto,male,Bachelor,Suburban,30430.0,Single,Star,9707.65,Standard,1263,,1263.0,False,242.0,10.521739130434783,46.11,30306.39,0.0,16.94,3.0,22.0,0.0,9.92,0.0,9.86,14.29,23.33,13.47,15.78,4.4,12.43,10.34,16.6,14.88,9.69,36.0,28.04
15672,845782,Ontario,Toronto,female,Bachelor,Suburban,39930.0,Single,Star,9708.5,Standard,1057,,1057.0,False,151.0,6.565217391304348,64.76,42106.61,36.34,29.8,0.0,23.0,0.0,3.03,17.45,18.84,5.9,7.09,24.24,12.73,0.0,2.49,13.43,20.01,23.95,48.28,7.79,53.27
15673,908844,British Columbia,Vancouver,female,College,Suburban,0.0,Married,Star,9709.75,Standard,2018,,2018.0,False,222.0,7.655172413793103,62.19,49048.4,22.27,29.73,0.0,29.0,2.93,6.47,17.34,7.47,17.24,9.02,18.9,15.0,8.58,3.0,4.37,14.0,24.89,47.65,5.26,50.0
15674,121605,British Columbia,West Vancouver,female,Bachelor,Urban,33190.0,Single,Star,9710.29,Standard,1810,,1810.0,False,229.0,8.481481481481481,64.28,43789.25,14.08,17.47,0.0,26.0,17.47,8.73,13.33,12.62,7.77,19.42,6.5,6.5,18.73,3.93,1.45,20.12,2.15,71.21,46.08,0.0
15675,305618,Quebec,Montreal,male,Bachelor,Rural,33190.0,Single,Star,9710.29,Standard,2039,1794.0,245.0,True,,,,,,,,,,,,,,,,,,,,,,,,
15676,711552,Ontario,Ottawa,female,College,Urban,0.0,Divorced,Star,9718.46,Standard,1009,,1009.0,False,180.0,8.571428571428571,46.46,34766.31,43.26,30.0,0.0,21.0,0.0,0.0,11.66,10.06,19.54,8.51,13.08,24.07,31.91,10.47,0.0,12.19,29.74,36.57,12.12,0.0
15677,153075,Ontario,London,female,Bachelor,Rural,72236.0,Married,Star,9726.55,Standard,1704,1459.0,245.0,True,,,,,,,,,,,,,,,,,,,,,,,,
15678,117910,British Columbia,Vancouver,male,Bachelor,Rural,38279.0,Married,Star,9732.58,Standard,1355,,1355.0,False,162.0,7.363636363636363,73.02,35910.08,0.0,27.16,0.0,22.0,2.96,12.7,10.74,0.0,3.56,22.22,30.37,17.22,9.52,12.7,1.59,26.07,5.33,20.34,10.26,55.98
15679,812804,Ontario,Toronto,female,Bachelor,Urban,24028.0,Married,Star,9743.35,Standard,366,,366.0,False,54.0,5.4,48.76,14285.0,23.6,35.19,0.0,10.0,5.56,0.0,11.11,9.26,14.81,1.85,5.56,18.52,0.0,11.11,12.96,9.26,18.18,42.86,30.77,100.0
15680,891413,Ontario,Toronto,male,College,Rural,0.0,Divorced,Star,9747.99,Standard,1282,,1282.0,False,243.0,8.379310344827585,57.98,44315.45,73.96,17.28,1.0,29.0,8.87,16.18,2.94,6.28,7.74,15.94,23.05,7.95,8.58,9.35,5.1,8.58,26.14,14.43,20.08,0.0
15681,865406,New Brunswick,Fredericton,female,Bachelor,Urban,37345.0,Married,Star,9752.7,Standard,1426,,1426.0,False,161.0,10.0625,47.24,33862.88,0.0,17.39,0.0,16.0,0.0,0.0,13.08,6.58,15.79,29.92,27.63,17.11,17.1,0.0,22.36,7.89,43.21,7.41,12.22,0.0
15682,376929,Alberta,Banff,male,High School or Below,Urban,17514.0,Married,Star,9753.31,2021 Promotion,309,275.0,34.0,True,11.0,11.0,0.0,638.0,0.0,0.0,9.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
