Loyalty#,Province or State,City,Latitude,Longitude,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,Customer Lifetime Value,EnrollmentType,DaysSinceEnrollment,EnrollmentDurationInDays,DaysSinceCancellation,IsCancelled,SumNumFlights,AvgNumFlights,AvgVarNumFlights,SumPointsAccumulated,PropOfRedeem,PropOfCompanionFlights,MonthsSinceLastFlight,NumMonthsWithFlights,LowSeason_SumShare,PeakSeason_SumShare,Autumn_SumShare,HolidayMonth_December_SumShare,LowSeason_CompShare,PeakSeason_CompShare,Autumn_CompShare,HolidayMonth_December_CompShare
106637,Quebec,Quebec City,46.813877,-71.207977,male,Bachelor,Rural,74089.0,Married,Star,7455.36,Standard,1710,1710.0,,False,165.4,6.125925925925926,65.36,42475.87,55.04,33.98,2.0,27.0,40.93,19.83,33.49,5.74,28.66,27.44,33.03,100.0
349278,Newfoundland,St. John's,47.561508,-52.712578,female,Bachelor,Suburban,74089.0,Married,Star,7455.36,Standard,430,430.0,,False,113.2,9.433333333333334,57.53,19223.02,14.12,24.73,1.0,12.0,22.08,45.050000000000004,19.439999999999998,13.43,32.0,27.45,27.27,0.0
991084,British Columbia,Vancouver,49.28273,-123.12074,female,College,Rural,0.0,Single,Star,7457.47,Standard,1430,1430.0,,False,137.7,6.259090909090909,77.24,32303.69,15.08,34.06,1.0,22.0,23.449999999999996,35.66,18.810000000000002,22.08,53.87,44.6,7.34,18.75
234836,Quebec,Hull,45.42873,-75.713364,female,Bachelor,Rural,70263.0,Married,Star,7462.93,Standard,638,244.0,394.0,True,100.7,6.29375,38.57,33760.0,35.72,33.96,12.0,16.0,22.64,41.5,32.07,3.77,16.67,63.64,11.76,0.0
277788,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Suburban,70263.0,Married,Star,7462.93,Standard,2164,2164.0,,False,201.5,8.76086956521739,51.39,26958.54,75.48,18.11,0.0,23.0,23.57,53.69,9.719999999999999,13.0,0.0,15.8,30.1,51.53
330741,Quebec,Quebec City,46.813877,-71.207977,male,Bachelor,Rural,70263.0,Married,Star,7462.93,Standard,1752,1752.0,,False,205.9,8.236,56.4,37705.71,35.59,18.8,0.0,25.0,35.019999999999996,35.35,16.759999999999998,12.87,27.88,10.44,23.19,11.32
341725,Saskatchewan,Regina,50.44521,-104.6189,female,Bachelor,Rural,70263.0,Married,Star,7462.93,Standard,986,986.0,,False,179.0,6.172413793103448,64.16,52923.29,14.58,28.55,0.0,29.0,34.36,26.369999999999997,32.34,6.93,21.79,32.84,33.33,23.39
390343,Ontario,Trenton,44.101128,-77.576309,female,Bachelor,Urban,70263.0,Married,Star,7462.93,Standard,989,989.0,,False,193.8,7.453846153846154,63.58,41043.44,57.65,35.55,0.0,26.0,32.300000000000004,29.099999999999998,30.34,8.26,52.24,35.82,11.9,56.25
673192,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Rural,70263.0,Married,Star,7462.93,Standard,1740,1740.0,,False,213.9,7.375862068965517,64.3,55010.02,16.16,30.76,0.0,29.0,26.33,28.9,26.18,18.61,3.37,43.37,57.32,12.56
954973,British Columbia,Victoria,48.428421,-123.36565,male,Bachelor,Rural,70263.0,Married,Star,7462.93,Standard,772,772.0,,False,223.7,8.948,42.58,34701.5,19.38,29.68,0.0,25.0,41.61,25.08,29.72,3.58,31.9,20.5,37.89,0.0
381901,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Rural,24599.0,Married,Star,7463.14,Standard,2182,2182.0,,False,178.6,7.765217391304348,55.09,30091.87,0.0,23.01,2.0,23.0,39.980000000000004,12.88,32.25,14.89,43.98,0.0,16.84,0.0
866606,Alberta,Banff,51.178398,-115.5708,female,Bachelor,Urban,24599.0,Married,Star,7463.14,Standard,1779,1779.0,,False,204.6,7.5777777777777775,48.85,45863.74,9.41,24.29,0.0,27.0,29.090000000000003,34.8,29.28,6.84,16.3,28.65,31.05,7.14
835508,New Brunswick,Fredericton,45.963589,-66.643112,male,College,Suburban,0.0,Married,Star,7469.15,Standard,739,739.0,,False,138.7,6.604761904761904,67.01,39086.479999999996,0.0,31.22,1.0,21.0,21.99,39.73,20.479999999999997,17.81,19.67,31.03,51.06,23.08
723476,Saskatchewan,Regina,50.44521,-104.6189,male,Bachelor,Urban,48088.0,Married,Star,7469.56,Standard,1435,1435.0,,False,204.0,8.869565217391305,58.19,33474.71,0.0,17.94,0.0,23.0,40.5,28.58,10.54,20.39,43.1,0.0,4.65,0.0
274431,Manitoba,Winnipeg,49.895138,-97.138374,female,Doctor,Rural,29633.0,Married,Star,7475.78,2021 Promotion,280,280.0,,False,178.8,7.152,62.06,36428.87,23.87,22.32,0.0,25.0,57.099999999999994,9.68,30.430000000000003,2.8,21.84,23.12,25.0,0.0
897293,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Urban,48552.0,Married,Star,7477.18,Standard,2140,2140.0,,False,220.0,9.166666666666666,44.47,38989.43,20.85,26.36,1.0,24.0,39.68,17.0,33.81,9.5,6.64,49.2,45.43,0.0
472787,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Rural,23530.0,Divorced,Star,7478.31,Standard,2310,2310.0,,False,220.1,8.804,57.89,45814.43,20.77,13.49,0.0,25.0,26.480000000000004,24.99,29.259999999999998,19.26,16.3,5.45,9.01,26.89
127496,Alberta,Edmonton,53.544388,-113.49093,male,Bachelor,Suburban,25666.0,Married,Star,7482.64,Standard,40,40.0,,False,12.0,12.0,0.0,1107.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
317260,Ontario,Thunder Bay,48.380894,-89.247681,female,College,Suburban,0.0,Married,Star,7482.85,Standard,522,522.0,,False,112.5,8.653846153846153,62.19,19168.45,39.72,37.6,0.0,13.0,27.55,27.55,36.0,8.89,6.45,38.71,47.65,90.0
249639,Quebec,Montreal,45.50169,-73.567253,female,Bachelor,Suburban,51692.0,Married,Star,7484.38,Standard,48,48.0,,False,7.0,7.0,0.0,2552.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
483631,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Urban,97899.0,Divorced,Star,7486.07,Standard,2167,1897.0,270.0,True,138.5,7.2894736842105265,65.45,26688.16,0.0,26.06,8.0,19.0,36.89,46.64,16.46,0.0,22.31,32.35,16.67,0.0
355099,Nova Scotia,Halifax,44.648766,-63.575237,male,Bachelor,Rural,39602.0,Divorced,Star,7488.79,Standard,49,49.0,,False,16.0,16.0,0.0,338.0,100.0,31.25,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,31.25
445073,Saskatchewan,Regina,50.44521,-104.6189,female,Bachelor,Rural,39602.0,Divorced,Star,7488.79,Standard,2143,2143.0,,False,150.9,6.859090909090909,70.46,31015.28,50.06,35.98,0.0,22.0,21.34,33.8,27.31,17.56,35.4,44.71,25.73,35.85
216719,Yukon,Whitehorse,60.721188,-135.05684,male,Bachelor,Suburban,39815.0,Divorced,Star,7492.06,Standard,826,826.0,,False,159.4,8.855555555555556,26.76,24347.7,43.71,37.64,0.0,18.0,41.41,27.799999999999997,23.9,6.9,32.73,84.42,2.62,0.0
488009,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Rural,61091.0,Single,Star,7496.01,Standard,410,410.0,,False,63.2,7.022222222222222,44.48,17041.42,0.0,18.99,0.0,9.0,25.32,7.91,22.15,44.62,50.0,0.0,28.57,0.0
992538,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Suburban,31134.0,Married,Star,7498.29,Standard,1529,1529.0,,False,140.0,6.363636363636363,72.83,36855.95,17.05,22.57,1.0,22.0,25.65,38.21,18.5,17.64,2.79,37.57,40.54,0.0
467382,Ontario,Trenton,44.101128,-77.576309,male,College,Rural,0.0,Married,Star,7498.82,Standard,838,838.0,,False,166.1,7.221739130434782,76.85,41598.81,0.0,7.53,1.0,23.0,34.86,35.22,10.48,19.45,3.28,6.5,17.24,11.76
425411,Quebec,Montreal,45.50169,-73.567253,female,Bachelor,Rural,97849.0,Married,Star,7504.69,Standard,1522,1522.0,,False,162.6,7.069565217391304,65.79,33538.24,8.39,23.06,0.0,23.0,31.37,30.389999999999997,36.42,1.85,13.33,23.08,27.53,100.0
536124,Quebec,Tremblant,46.118462,-74.596184,female,Bachelor,Suburban,44485.0,Married,Star,7505.77,Standard,459,459.0,,False,79.0,8.777777777777779,72.0,14777.0,0.0,32.91,1.0,9.0,16.46,41.78,41.77,0.0,46.15,30.3,30.3,0.0
420627,Ontario,Thunder Bay,48.380894,-89.247681,female,College,Rural,0.0,Married,Star,7506.96,Standard,618,618.0,,False,182.8,8.30909090909091,51.44,34596.24,7.32,15.26,1.0,22.0,16.14,33.04,44.59,6.24,6.78,31.62,8.34,0.0
102311,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Urban,60920.0,Single,Star,7507.46,Standard,793,793.0,,False,245.8,9.832,39.28,52852.08,21.11,13.38,2.0,25.0,40.14,37.96,21.880000000000003,0.0,8.81,24.87,1.86,0.0
405500,Alberta,Calgary,51.048615,-114.07085,female,Bachelor,Rural,60920.0,Single,Star,7507.46,2021 Promotion,1518,1518.0,,False,249.8,9.251851851851852,57.51,39591.45,14.23,17.57,1.0,27.0,32.98,49.879999999999995,13.32,3.8,17.48,12.84,12.01,100.0
668213,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Rural,60920.0,Single,Star,7507.46,Standard,371,371.0,,False,107.0,8.916666666666666,49.8,19112.0,24.28,29.91,0.0,12.0,31.78,31.77,27.1,9.35,26.47,41.18,24.14,20.0
835975,British Columbia,Vancouver,49.28273,-123.12074,male,College,Suburban,0.0,Single,Star,7511.66,Standard,979,244.0,735.0,True,,,,,,,,,,,,,,,,
294728,Quebec,Montreal,45.50169,-73.567253,male,College,Rural,0.0,Single,Star,7516.79,Standard,1073,1073.0,,False,201.4,7.746153846153846,57.76,45634.82,40.22,25.72,3.0,26.0,37.0,40.96,13.559999999999999,8.49,30.87,20.73,42.86,0.0
373118,Manitoba,Winnipeg,49.895138,-97.138374,male,College,Rural,0.0,Single,Star,7516.79,Standard,1280,1280.0,,False,,,,,,,,,,,,,,,,
744441,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Urban,31477.0,Married,Star,7516.83,Standard,1192,242.0,950.0,True,,,,,,,,,,,,,,,,
831035,British Columbia,Kelowna,49.887951,-119.49601,female,College,Suburban,0.0,Single,Star,7517.08,Standard,1485,1485.0,,False,259.3,8.364516129032259,51.77,49184.26,0.0,14.5,0.0,31.0,41.14,35.13,13.690000000000001,10.03,13.78,18.77,10.7,7.69
887892,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Suburban,37695.0,Single,Star,7517.38,Standard,2265,2265.0,,False,191.9,7.995833333333334,54.76,38450.36,0.0,26.68,0.0,24.0,30.89,45.54,17.93,5.63,13.32,37.41,30.81,0.0
918048,Ontario,Toronto,43.653225,-79.383186,male,College,Urban,0.0,Married,Star,7521.19,Standard,989,989.0,,False,155.1,7.755,57.62,21360.1,46.55,33.85,2.0,20.0,43.260000000000005,35.85,6.19,14.7,25.04,36.69,60.42,41.67
468945,Ontario,Toronto,43.653225,-79.383186,female,College,Urban,0.0,Single,Star,7528.09,Standard,2039,2039.0,,False,213.5,8.54,62.73,47589.83,55.21,37.42,0.0,25.0,33.49,30.400000000000002,14.8,21.31,47.83,33.13,40.19,25.27
692685,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Urban,41458.0,Single,Star,7532.26,Standard,1122,1122.0,,False,145.2,5.808,63.96,36829.61,42.48,37.12,2.0,25.0,48.97,21.360000000000003,15.290000000000001,14.39,37.97,67.74,18.02,9.09
938093,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Rural,41458.0,Single,Star,7532.26,2021 Promotion,266,266.0,,False,225.6,9.808695652173913,40.65,36006.68,53.75,36.84,2.0,23.0,47.6,30.189999999999998,12.94,9.26,43.02,41.26,17.12,18.18
566737,Nova Scotia,Halifax,44.648766,-63.575237,male,Bachelor,Suburban,37496.0,Single,Star,7535.43,Standard,853,853.0,,False,203.7,7.834615384615384,65.32,29842.45,16.94,23.91,0.0,26.0,38.72,34.120000000000005,24.69,2.45,40.3,18.56,7.95,0.0
733889,Manitoba,Winnipeg,49.895138,-97.138374,male,Bachelor,Rural,69674.0,Married,Star,7536.07,Standard,1369,1369.0,,False,248.0,8.551724137931034,59.56,49084.61,9.71,18.27,0.0,29.0,25.000000000000004,42.14,24.39,8.47,28.06,17.32,16.2,0.0
679414,Ontario,Toronto,43.653225,-79.383186,male,College,Rural,0.0,Single,Star,7539.6,Standard,215,215.0,,False,33.0,6.6,82.71,8202.0,0.0,9.09,0.0,5.0,0.0,75.75,12.12,12.12,0.0,0.0,50.0,25.0
431533,Ontario,Kingston,44.231171,-76.485954,male,Bachelor,Urban,29697.0,Married,Star,7540.58,Standard,1366,1366.0,,False,205.7,7.093103448275862,52.86,47991.37,33.1,29.95,0.0,29.0,39.47,24.7,21.240000000000002,14.58,28.57,41.54,30.43,13.33
590485,Quebec,Montreal,45.50169,-73.567253,male,College,Rural,0.0,Married,Star,7547.76,Standard,2259,2259.0,,False,227.3,8.41851851851852,57.64,47957.34,52.3,24.73,0.0,27.0,31.58,41.53,24.68,2.2,21.17,26.17,29.06,0.0
816983,Quebec,Montreal,45.50169,-73.567253,male,College,Suburban,0.0,Married,Star,7550.42,Standard,1057,1057.0,,False,192.0,7.384615384615385,46.34,41459.43,12.71,23.07,0.0,26.0,35.59,29.37,32.45,2.6,19.62,13.48,29.37,100.0
379752,Quebec,Montreal,45.50169,-73.567253,female,Bachelor,Rural,69959.0,Divorced,Star,7553.23,Standard,1296,1296.0,,False,150.4,6.539130434782609,66.58,37661.69,60.62,18.02,0.0,23.0,22.47,26.13,28.92,22.47,11.54,24.17,17.7,17.75
723298,British Columbia,Whistler,50.116322,-122.95736,male,Bachelor,Urban,69959.0,Divorced,Star,7553.23,Standard,1919,1919.0,,False,168.8,6.492307692307692,52.32,48060.46,41.94,31.46,0.0,26.0,40.58,41.300000000000004,10.780000000000001,7.35,46.42,29.12,0.0,8.06
635907,British Columbia,Whistler,50.116322,-122.95736,male,Bachelor,Urban,38008.0,Divorced,Star,7553.94,Standard,232,232.0,,False,51.0,8.5,70.1,11261.0,0.0,29.41,0.0,6.0,0.0,39.21,35.290000000000006,25.49,0.0,15.0,33.33,46.15
558469,Nova Scotia,Halifax,44.648766,-63.575237,female,College,Rural,0.0,Single,Star,7555.83,Standard,1016,245.0,771.0,True,,,,,,,,,,,,,,,,
132045,Alberta,Banff,51.178398,-115.5708,male,Bachelor,Urban,35257.0,Divorced,Star,7556.24,Standard,498,498.0,,False,142.3,8.89375,65.22,18592.16,0.0,15.6,2.0,16.0,15.46,33.03,30.14,21.36,0.0,8.51,42.42,0.0
393806,Ontario,Toronto,43.653225,-79.383186,male,College,Suburban,0.0,Single,Star,7556.51,Standard,2409,2409.0,,False,178.4,8.10909090909091,60.24,35950.0,31.07,28.64,0.0,22.0,28.3,43.55,21.97,6.17,26.53,40.8,0.0,54.55
473409,British Columbia,Vancouver,49.28273,-123.12074,male,College,Rural,0.0,Single,Star,7556.51,Standard,1128,1128.0,,False,203.0,7.8076923076923075,63.83,35251.0,8.85,15.96,0.0,26.0,37.34,29.96,25.32,7.39,18.34,4.93,30.16,0.0
369361,Manitoba,Winnipeg,49.895138,-97.138374,female,College,Urban,0.0,Single,Star,7559.21,Standard,1784,1784.0,,False,147.0,8.166666666666666,60.33,26225.39,33.94,40.61,0.0,18.0,24.9,47.269999999999996,17.62,10.2,29.23,38.99,53.67,53.33
672430,British Columbia,Victoria,48.428421,-123.36565,female,Bachelor,Urban,48381.0,Married,Star,7564.61,Standard,994,994.0,,False,162.4,7.060869565217391,52.91,31769.06,52.96,33.37,1.0,23.0,35.279999999999994,42.61,13.92,8.19,30.02,40.9,21.68,28.57
669890,British Columbia,Dawson Creek,55.759628,-120.23766,female,Doctor,Rural,12876.0,Married,Star,7572.24,Standard,1494,1494.0,,False,205.0,7.884615384615385,45.95,40631.39,27.75,32.44,0.0,26.0,25.26,35.459999999999994,24.54,14.73,36.68,43.6,19.48,19.87
579847,Ontario,Toronto,43.653225,-79.383186,male,College,Rural,0.0,Single,Star,7573.35,Standard,1645,1645.0,,False,204.1,6.803333333333333,59.81,44388.23,13.03,19.6,0.0,30.0,45.81,37.63,12.79,3.77,14.87,16.54,29.5,74.03
889525,Ontario,Kingston,44.231171,-76.485954,male,College,Urban,0.0,Single,Star,7575.65,Standard,69,69.0,,False,6.0,3.0,94.28,3399.0,0.0,0.0,0.0,2.0,0.0,0.0,83.33,16.67,0.0,0.0,0.0,0.0
103340,British Columbia,Vancouver,49.28273,-123.12074,male,College,Suburban,0.0,Single,Star,7577.07,Standard,660,660.0,,False,234.9,10.677272727272728,44.53,36112.33,0.0,30.14,2.0,22.0,24.48,44.78999999999999,20.22,10.52,25.39,27.09,22.32,69.23
779291,Alberta,Edmonton,53.544388,-113.49093,male,Bachelor,Rural,33906.0,Married,Star,7579.53,Standard,1728,1728.0,,False,232.6,9.304,45.68,38419.99,12.11,19.39,0.0,25.0,33.75,27.74,20.73,17.8,9.68,46.36,15.77,0.0
225891,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Urban,64801.0,Married,Star,7582.11,Standard,788,788.0,,False,228.5,8.788461538461538,61.58,36816.93,66.88,25.47,0.0,26.0,40.699999999999996,21.880000000000003,18.48,18.95,12.58,35.0,61.61,6.93
360902,Nova Scotia,Halifax,44.648766,-63.575237,male,Bachelor,Suburban,64801.0,Married,Star,7582.11,Standard,687,687.0,,False,260.4,11.321739130434782,25.77,37785.21,37.34,23.92,2.0,23.0,29.370000000000005,44.199999999999996,16.21,10.22,44.44,9.56,18.48,35.71
573475,Alberta,Edmonton,53.544388,-113.49093,male,Bachelor,Urban,64801.0,Married,Star,7582.11,Standard,31,31.0,,False,208.1,9.04782608695652,54.78,41108.6,29.6,32.58,2.0,23.0,42.77,43.379999999999995,13.84,0.0,17.64,35.44,69.79,0.0
657777,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Suburban,64801.0,Married,Star,7582.11,Standard,2358,2358.0,,False,,,,,,,,,,,,,,,,
528260,Quebec,Montreal,45.50169,-73.567253,female,College,Suburban,0.0,Single,Star,7583.96,Standard,209,209.0,,False,44.0,11.0,22.27,6919.0,59.99,27.27,0.0,4.0,0.0,52.269999999999996,27.27,20.45,0.0,39.13,25.0,0.0
544752,British Columbia,Whistler,50.116322,-122.95736,male,College,Suburban,0.0,Single,Star,7583.96,Standard,1103,1103.0,,False,170.9,7.120833333333334,56.91,40237.33,19.21,18.9,0.0,24.0,18.55,29.72,45.87,5.85,29.97,11.81,21.43,0.0
619840,New Brunswick,Fredericton,45.963589,-66.643112,male,Bachelor,Rural,87473.0,Divorced,Star,7584.36,Standard,1969,1969.0,,False,197.9,7.32962962962963,61.93,43136.6,0.0,23.45,0.0,27.0,34.27,33.85,25.060000000000002,6.82,29.94,0.0,25.4,100.0
972787,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Suburban,87473.0,Divorced,Star,7584.36,Standard,367,243.0,124.0,True,58.0,9.666666666666666,63.66,13046.0,0.0,6.9,4.0,6.0,24.130000000000003,75.86,0.0,0.0,7.14,6.82,0.0,0.0
756867,British Columbia,Vancouver,49.28273,-123.12074,male,College,Rural,0.0,Married,Star,7587.34,Standard,739,739.0,,False,141.5,6.738095238095238,61.16,25706.48,100.0,41.27,1.0,21.0,34.629999999999995,25.509999999999998,39.86,0.0,31.43,78.95,25.71,0.0
509044,Quebec,Montreal,45.50169,-73.567253,female,College,Rural,0.0,Married,Star,7589.63,Standard,769,769.0,,False,183.8,9.190000000000001,46.65,30474.61,31.4,19.04,0.0,20.0,45.16,31.23,20.35,3.26,17.47,23.52,13.37,33.33
930041,Nova Scotia,Halifax,44.648766,-63.575237,female,Doctor,Suburban,10375.0,Married,Star,7590.05,Standard,1963,1212.0,751.0,True,,,,,,,,,,,,,,,,
674281,Newfoundland,St. John's,47.561508,-52.712578,male,Bachelor,Urban,52348.0,Divorced,Star,7590.91,Standard,914,914.0,,False,226.6,8.715384615384615,42.03,46714.33,23.62,29.79,1.0,26.0,37.290000000000006,40.120000000000005,22.6,0.0,31.72,39.27,9.77,0.0
358255,British Columbia,Victoria,48.428421,-123.36565,female,Bachelor,Suburban,52823.0,Married,Star,7590.96,Standard,2349,2349.0,,False,,,,,,,,,,,,,,,,
795908,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Urban,99359.0,Married,Star,7591.83,Standard,132,132.0,,False,19.0,6.333333333333333,71.2,5489.0,0.0,31.58,1.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,31.58,0.0
766969,British Columbia,Victoria,48.428421,-123.36565,male,Master,Rural,20538.0,Divorced,Star,7595.34,Standard,1245,1245.0,,False,265.3,8.290625,50.56,39636.8,40.47,24.8,1.0,32.0,36.36,25.409999999999997,30.34,7.88,23.11,30.42,16.77,45.45
975218,Manitoba,Winnipeg,49.895138,-97.138374,female,Bachelor,Suburban,56225.0,Divorced,Star,7596.14,Standard,159,159.0,,False,29.0,9.666666666666666,21.53,3624.0,0.0,48.28,2.0,3.0,0.0,31.03,68.97,0.0,0.0,0.0,70.0,0.0
491242,British Columbia,Dawson Creek,55.759628,-120.23766,male,Bachelor,Urban,49937.0,Married,Star,7597.91,2021 Promotion,274,274.0,,False,64.0,9.142857142857142,31.84,10620.0,0.0,20.31,0.0,7.0,32.81,50.0,9.38,7.81,14.29,15.62,0.0,100.0
526374,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Rural,49937.0,Married,Star,7597.91,Standard,876,876.0,,False,184.1,8.368181818181817,55.21,35975.87,39.17,16.35,0.0,22.0,34.989999999999995,37.53,17.55,9.94,19.25,22.87,5.88,0.0
545883,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Urban,52113.0,Divorced,Star,7599.9,Standard,2162,2162.0,,False,140.3,6.377272727272728,56.82,39927.08,13.65,11.05,0.0,22.0,34.64,22.17,24.73,18.46,10.29,24.44,5.48,3.86
528055,Nova Scotia,Halifax,44.648766,-63.575237,male,College,Rural,0.0,Single,Star,7600.03,Standard,826,826.0,,False,287.6,10.271428571428572,33.27,36862.229999999996,62.26,30.91,0.0,28.0,39.12,30.35,17.14,13.39,30.84,28.98,40.77,22.86
683126,Quebec,Quebec City,46.813877,-71.207977,female,College,Urban,0.0,Single,Star,7600.03,Standard,2037,2037.0,,False,201.7,6.955172413793103,75.86,43490.53,30.85,37.43,0.0,29.0,44.46999999999999,37.93,13.19,4.41,39.91,32.81,21.43,100.0
969924,British Columbia,Vancouver,49.28273,-123.12074,male,College,Suburban,0.0,Single,Star,7602.66,Standard,1970,1970.0,,False,253.5,7.681818181818182,46.42,65248.54,4.54,21.1,0.0,33.0,42.56999999999999,21.57,29.82,6.04,24.75,41.68,2.65,13.07
296088,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Suburban,55281.0,Married,Star,7605.64,Standard,584,584.0,,False,,,,,,,,,,,,,,,,
848736,Newfoundland,St. John's,47.561508,-52.712578,male,Bachelor,Rural,47778.0,Married,Star,7606.71,Standard,1252,1252.0,,False,122.9,6.827777777777778,69.72,22539.91,55.31,36.7,0.0,18.0,41.81999999999999,26.52,29.22,2.44,57.98,29.45,15.88,0.0
969860,Quebec,Quebec City,46.813877,-71.207977,male,College,Urban,0.0,Married,Star,7607.0,Standard,1486,243.0,1243.0,True,,,,,,,,,,,,,,,,
281585,Manitoba,Winnipeg,49.895138,-97.138374,female,Bachelor,Suburban,31456.0,Single,Star,7607.98,Standard,1020,1020.0,,False,174.2,6.968,60.85,37052.45,0.0,23.88,0.0,25.0,47.42,5.05,40.19,7.35,19.73,43.18,23.86,37.5
398074,Quebec,Montreal,45.50169,-73.567253,male,Doctor,Rural,16233.0,Married,Star,7609.09,Standard,1991,950.0,1041.0,True,,,,,,,,,,,,,,,,
991419,Quebec,Montreal,45.50169,-73.567253,female,Bachelor,Urban,38086.0,Married,Star,7610.2,Standard,466,466.0,,False,71.0,4.733333333333333,79.25,25458.16,61.66,29.3,0.0,15.0,28.18,25.36,35.5,10.99,45.0,16.67,19.84,48.72
217761,British Columbia,Kelowna,49.887951,-119.49601,female,Bachelor,Rural,98701.0,Married,Star,7610.84,Standard,1183,831.0,352.0,True,132.1,7.770588235294118,58.46,25959.41,0.0,18.02,11.0,17.0,38.150000000000006,34.519999999999996,27.32,0.0,13.29,25.0,15.79,0.0
732488,Saskatchewan,Regina,50.44521,-104.6189,male,Doctor,Suburban,24982.0,Married,Star,7613.05,Standard,1098,1098.0,,False,231.1,7.968965517241379,50.28,52610.12,26.99,20.29,1.0,29.0,32.629999999999995,25.53,34.45,7.4,21.09,31.36,15.7,0.0
799157,Ontario,Sudbury,46.522099,-80.953033,male,Master,Rural,25944.0,Divorced,Star,7613.71,Standard,1920,1920.0,,False,110.6,5.529999999999999,88.07,33315.9,13.77,30.74,0.0,20.0,23.68,54.980000000000004,19.52,1.81,26.34,27.14,49.07,0.0
648653,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Urban,27293.0,Married,Star,7614.14,Standard,541,541.0,,False,138.0,8.117647058823529,49.76,29515.31,0.0,18.84,0.0,17.0,6.52,24.71,42.1,26.67,11.11,2.93,32.7,13.59
837733,Newfoundland,St. John's,47.561508,-52.712578,male,High School or Below,Rural,16707.0,Divorced,Star,7614.67,Standard,554,554.0,,False,178.5,8.925,50.4,26285.66,26.96,24.43,0.0,20.0,23.52,27.05,26.61,22.8,21.43,20.5,32.0,23.34
326961,Ontario,Toronto,43.653225,-79.383186,male,College,Suburban,0.0,Divorced,Star,7619.48,Standard,1949,1949.0,,False,320.2,10.673333333333334,39.58,44823.86,61.55,23.39,0.0,30.0,40.56,38.760000000000005,13.83,6.84,36.26,8.54,38.83,0.0
472540,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Suburban,64749.0,Married,Star,7619.52,Standard,970,970.0,,False,180.1,8.186363636363636,48.23,31989.07,59.73,27.71,0.0,22.0,44.64,24.659999999999997,25.16,5.55,25.5,15.77,29.58,90.0
