,Loyalty#,SumNumFlights,AvgNumFlights,SumPointsAccumulated,NumMonthsWithFlights,PropOfRedeem,PropOfCompanionFlights,AvgVarNumFlights,MonthsSinceLastFlight,Flights_Month_1,Flights_Month_2,Flights_Month_3,Flights_Month_4,Flights_Month_5,Flights_Month_6,Flights_Month_7,Flights_Month_8,Flights_Month_9,Flights_Month_10,Flights_Month_11,Flights_Month_12,PropCompFlights_Month_1,PropCompFlights_Month_2,PropCompFlights_Month_3,PropCompFlights_Month_4,PropCompFlights_Month_5,PropCompFlights_Month_6,PropCompFlights_Month_7,PropCompFlights_Month_8,PropCompFlights_Month_9,PropCompFlights_Month_10,PropCompFlights_Month_11,PropCompFlights_Month_12,PropCompFlightsSeason_LowSeasonEarlyYear,PropCompFlightsSeason_PeakSeasonSummer,PropCompFlightsSeason_Autumn,PropCompFlightsSeason_HolidayPeak
11254,762072,112,9.333333333333334,20440.09,12,0.0,30.36,24.74,0,25.64,0.0,0.0,0.0,0.0,12.82,0.0,28.36,26.06,27.34,0.0,23.23,20.0,0.0,0.0,0.0,0.0,40.0,0.0,55.19,26.11,0.0,0.0,27.31,20.0,53.52,12.7,27.31
11255,762117,161,7.318181818181818,30575.12,22,48.65,30.43,70.99,0,7.69,11.47,3.05,7.69,5.16,27.69,35.59,13.85,5.11,15.95,10.77,19.54,0.0,45.0,0.0,20.0,0.0,33.33,20.49,0.0,83.33,8.33,0.0,75.08,20.76,21.06,16.3,75.08
11256,762255,71,8.875,11844.0,8,100.0,21.13,56.96,0,0.0,12.68,0.0,4.23,7.04,2.82,21.13,0.0,18.31,0.0,14.08,19.72,0.0,0.0,0.0,0.0,20.0,0.0,66.67,0.0,0.0,0.0,0.0,28.57,5.88,58.82,0.0,28.57
11257,762259,156,6.782608695652174,34467.79,22,36.28,33.33,77.25,0,5.27,0.0,11.29,1.18,19.21,8.06,26.03,20.29,3.11,11.58,1.61,27.42,100.0,0.0,0.0,100.0,33.33,80.0,16.67,52.87,100.0,17.78,100.0,29.41,26.86,38.71,31.94,29.41
11258,762272,142,6.761904761904762,27918.68,21,12.54,14.08,74.52,2,5.6,16.93,17.02,3.09,0.0,20.08,42.55,3.09,11.58,12.69,0.0,29.54,0.0,24.07,0.0,0.0,0.0,0.0,30.0,0.0,0.0,55.37,0.0,0.0,15.06,10.0,26.94,0.0
11259,762355,243,9.0,37654.31,27,21.76,16.46,50.82,1,13.08,3.21,10.67,13.26,16.19,2.95,14.94,8.09,0.0,9.7,14.67,16.68,4.17,66.67,0.0,16.92,15.56,0.0,6.14,60.65,0.0,0.0,54.55,0.0,16.85,24.73,8.7,0.0
11260,762389,251,8.366666666666667,41182.15,30,100.0,38.25,59.18,0,11.44,6.94,20.75,3.52,9.61,15.09,18.47,8.59,16.35,3.52,6.36,1.62,38.52,33.33,54.55,100.0,0.0,71.23,8.7,64.58,33.49,100.0,27.31,0.0,33.58,41.03,40.48,0.0
11261,762474,54,9.0,12393.0,6,46.67,25.93,29.81,0,0.0,0.0,0.0,0.0,0.0,0.0,18.52,18.52,16.67,11.11,24.07,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,44.44,0.0,7.69,66.67,0.0,25.0,17.86,66.67
11262,762485,221,7.892857142857143,45563.08,28,30.5,31.22,56.17,0,4.84,6.39,6.24,4.44,15.92,12.07,17.06,0.0,18.32,9.41,10.07,11.27,44.44,77.78,100.0,0.0,32.05,0.0,43.3,0.0,0.0,67.59,14.81,0.0,57.19,15.47,26.39,0.0
11263,762562,34,11.333333333333334,4589.0,3,0.0,23.53,57.41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94,0.0,32.35,0.0,14.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,40.0,0.0,33.33,0.0,40.0
11264,762671,105,8.076923076923077,18896.09,13,0.0,17.14,52.4,1,10.0,6.25,11.25,2.5,0.0,0.0,15.0,18.75,7.5,16.25,17.37,80.19,12.5,0.0,0.0,0.0,0.0,0.0,0.0,46.67,0.0,0.0,16.67,24.75,4.17,25.93,5.75,24.75
11265,762681,209,7.7407407407407405,40997.83,27,71.11,21.05,77.06,0,8.58,12.27,7.61,7.14,4.29,25.99,13.37,15.83,2.11,2.11,1.43,22.52,8.33,0.0,69.7,0.0,100.0,0.0,66.67,22.5,0.0,100.0,0.0,32.79,15.27,15.4,33.33,32.79
11266,762715,92,7.076923076923077,13963.07,13,0.0,27.17,69.34,1,2.9,0.0,7.25,15.94,21.74,0.0,10.14,21.74,9.43,5.8,11.59,87.31,0.0,0.0,100.0,0.0,6.67,0.0,28.57,0.0,16.67,0.0,62.5,55.05,18.18,9.09,28.57,55.05
11267,762951,253,8.161290322580646,44178.03,30,14.17,19.76,53.7,0,2.67,7.41,11.58,10.7,7.19,12.36,10.02,15.76,12.55,1.65,6.12,13.71,100.0,0.0,0.0,0.0,66.67,68.33,60.56,0.0,28.99,0.0,50.0,14.29,7.55,55.56,16.96,14.29
11268,762971,37,12.333333333333334,6910.0,3,0.0,10.81,28.47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.43,0.0,0.0,24.32,43.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,6.25,0.0,0.0,33.33,6.25
11269,763000,96,8.0,21098.95,12,0.0,15.62,68.88,13,0.0,0.0,0.0,0.0,0.0,9.35,25.0,35.49,17.74,3.06,9.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.59,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0
11270,763061,99,5.5,24902.89,17,31.85,12.12,94.01,4,2.36,0.0,25.57,3.75,47.62,0.0,16.71,32.37,0.0,0.0,3.75,11.53,50.0,0.0,22.02,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,29.41,0.0,100.0,0.0
11271,763071,225,8.653846153846153,33413.57,26,31.77,27.56,51.15,0,1.89,0.0,8.81,16.21,12.1,22.12,7.55,9.89,3.77,13.07,11.65,9.89,100.0,0.0,66.67,8.16,0.0,39.44,100.0,0.0,0.0,5.56,79.49,16.67,21.63,41.15,27.67,16.67
11272,763084,163,8.15,32011.88,20,0.0,23.93,51.02,2,5.9,17.78,12.73,6.67,10.71,0.0,20.34,21.37,31.11,17.78,4.2,22.05,0.0,0.0,0.0,0.0,37.5,0.0,0.0,42.2,28.57,25.0,0.0,50.0,8.81,23.73,9.09,50.0
11273,763113,189,9.0,35288.01,20,28.08,28.04,58.27,0,5.49,7.84,0.0,5.39,0.0,17.15,19.78,18.08,20.53,16.35,0.0,18.68,60.0,33.33,0.0,69.23,0.0,57.78,61.11,0.0,8.33,19.44,0.0,41.18,20.55,40.59,9.3,41.18
11274,763132,196,7.2592592592592595,40172.39,26,33.42,27.55,60.36,0,11.12,1.35,14.81,16.46,11.11,0.0,12.35,9.26,17.5,4.17,9.2,18.17,19.44,50.0,0.0,3.7,0.0,0.0,100.0,42.22,40.34,77.78,46.03,29.97,11.11,61.83,35.32,29.97
11275,763177,198,7.333333333333333,35266.4,26,11.15,24.75,56.6,0,4.77,0.64,18.52,10.43,15.13,18.07,9.26,7.85,13.23,4.84,16.23,15.29,0.0,0.0,0.0,33.04,40.87,11.31,100.0,66.67,15.56,41.67,0.0,57.41,20.72,28.85,8.73,57.41
11276,763183,142,8.352941176470589,27734.65,17,16.54,19.72,32.77,2,33.33,9.32,41.67,18.63,0.0,12.73,22.05,11.02,0.0,14.54,16.93,0.0,0.0,45.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,21.11,0.0,57.0,0.0
11277,763224,25,8.333333333333334,6847.0,3,100.0,32.0,42.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,48.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,0.0,0.0,0.0,40.0,0.0
11278,763241,194,6.689655172413793,46334.5,29,0.0,21.13,54.5,1,10.64,7.17,23.53,3.92,8.03,7.46,9.1,19.62,3.33,10.62,15.14,13.97,34.92,33.33,0.0,100.0,33.33,80.0,53.57,0.0,50.0,33.33,3.7,0.0,24.81,34.59,13.45,0.0
11279,763248,47,7.833333333333333,8256.0,6,0.0,23.4,88.97,0,0.0,0.0,0.0,0.0,0.0,34.04,31.91,4.26,2.13,0.0,23.4,4.26,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,24.24,8.33,100.0
11280,763341,240,8.571428571428571,38182.31,28,21.22,18.75,60.62,1,7.25,11.57,15.97,3.7,11.37,1.92,21.76,13.21,9.05,6.6,8.46,0.0,0.0,3.03,16.52,100.0,6.67,0.0,0.0,33.33,17.36,48.81,56.35,0.0,15.11,7.02,36.9,0.0
11281,763403,219,7.3,35556.47,29,84.98,13.7,68.65,0,8.61,0.0,5.54,9.38,10.13,6.81,23.4,9.5,0.66,6.46,8.5,17.99,54.44,0.0,0.0,37.04,12.5,66.67,0.0,0.0,100.0,66.67,10.0,0.0,23.9,9.65,23.71,0.0
11282,763406,279,9.964285714285714,51572.590000000004,28,34.42,20.79,47.74,0,2.86,11.11,7.58,9.57,11.63,21.11,14.76,13.22,8.89,10.42,12.69,11.67,100.0,0.0,6.67,41.49,68.33,0.0,52.91,22.22,0.0,0.0,3.85,33.33,34.91,28.85,1.45,33.33
11283,763520,146,7.3,27402.32,20,100.0,8.22,52.61,1,0.0,8.33,12.5,9.62,10.95,17.38,29.46,0.0,0.0,17.38,13.75,9.16,0.0,25.0,0.0,66.67,13.33,0.0,0.0,0.0,0.0,0.0,3.03,32.5,24.8,0.0,3.03,32.5
11284,763591,196,7.84,44015.04,25,22.26,42.86,74.07,0,9.06,3.9,7.61,0.0,0.0,23.87,24.47,5.68,15.5,7.82,5.8,4.35,81.48,100.0,83.33,0.0,0.0,25.0,59.16,66.67,27.78,66.67,0.0,100.0,82.22,41.71,14.47,100.0
11285,763615,167,6.68,39306.36,24,11.59,29.94,63.03,3,20.53,13.21,18.0,16.3,7.3,11.19,4.0,10.0,11.97,12.85,7.68,11.13,3.85,33.33,0.0,0.0,33.33,50.0,0.0,100.0,66.67,59.82,0.0,84.52,22.14,60.87,34.31,84.52
11286,763618,56,9.333333333333334,6880.889999999999,6,0.0,0.0,42.14,21,19.62,30.38,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11287,763621,89,9.88888888888889,11545.33,9,0.0,6.74,42.44,9,14.81,40.74,44.44,0.0,0.0,0.0,0.0,51.62,0.0,24.19,24.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.49,0.0,0.0,6.25,0.0,0.0,15.49,3.12,0.0
11288,763702,208,8.32,41458.87,24,0.0,10.58,58.44,0,15.52,0.68,9.09,2.74,14.81,11.54,10.75,14.81,17.81,5.16,0.0,22.62,19.35,100.0,8.33,100.0,0.0,0.0,66.67,0.0,15.38,0.0,0.0,1.96,16.78,11.06,5.13,1.96
11289,763761,257,8.862068965517242,49962.12,29,11.55,22.96,58.69,0,10.95,9.16,9.07,13.99,6.94,15.07,16.22,14.27,1.52,12.91,2.66,15.49,38.28,64.58,47.22,26.79,24.24,0.0,0.0,33.33,0.0,0.0,100.0,27.27,38.03,10.34,10.32,27.27
11290,763797,196,8.521739130434783,40597.8,23,77.9,33.16,37.59,1,12.82,10.45,14.81,8.21,0.0,2.99,12.27,18.32,17.29,0.0,11.81,0.0,11.11,0.0,52.59,33.33,0.0,100.0,60.65,21.43,31.48,0.0,36.7,0.0,26.01,37.99,34.13,0.0
11291,764167,202,7.481481481481482,47545.72,26,9.58,25.74,67.59,0,7.49,2.47,5.45,9.88,13.51,25.05,13.51,11.71,15.49,7.53,4.5,15.53,66.67,66.67,9.09,100.0,0.0,0.0,53.33,0.0,10.37,66.67,100.0,30.95,62.6,7.02,29.16,30.95
11292,764302,9,4.5,3357.0,2,0.0,11.11,47.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,33.33
11293,764305,206,7.923076923076923,34652.07,26,59.12,31.55,47.75,0,15.91,4.49,10.01,13.48,8.12,19.31,18.21,0.0,0.0,7.72,8.92,5.82,33.52,100.0,66.67,0.0,95.83,8.16,33.33,0.0,0.0,53.89,0.0,20.83,51.99,16.42,21.26,20.83
11294,764513,228,8.444444444444445,32331.93,26,0.0,19.74,58.05,0,6.79,0.57,9.9,10.75,1.81,11.76,14.82,22.61,10.61,16.67,6.87,16.95,0.0,100.0,0.0,0.0,100.0,89.44,0.0,0.0,71.43,36.36,46.03,15.3,5.29,14.72,60.32,15.3
11295,764544,168,7.304347826086956,37285.35,23,43.53,18.45,63.47,3,10.33,11.12,27.68,10.64,0.0,0.0,13.79,6.51,10.53,0.0,10.0,14.64,71.03,49.83,4.76,3.33,0.0,0.0,66.67,5.56,0.0,0.0,38.1,0.0,22.16,18.06,25.4,0.0
11296,764555,218,7.785714285714286,37218.19,27,15.39,28.9,55.31,0,9.39,0.0,13.75,11.77,17.24,12.35,7.46,21.3,8.69,1.53,10.28,12.54,73.21,0.0,40.83,37.54,30.0,32.76,86.67,0.0,20.51,50.0,0.0,0.0,43.47,32.3,15.15,0.0
11297,764578,216,8.307692307692308,39828.59,25,69.02,37.04,62.94,0,15.03,9.52,12.79,18.48,3.81,10.94,16.11,11.58,0.7,1.16,0.0,16.84,0.0,58.89,45.45,0.0,100.0,0.0,82.46,66.67,0.0,100.0,0.0,66.71,24.32,45.99,50.0,66.71
11298,764595,209,7.206896551724138,37258.56,28,39.12,23.44,54.68,0,5.32,11.54,16.15,10.55,16.66,8.76,16.67,1.28,11.49,8.07,5.17,9.78,0.0,22.22,0.0,64.81,4.17,0.0,69.23,100.0,74.07,0.0,77.27,4.17,13.36,17.54,47.01,4.17
11299,764634,246,7.235294117647059,64393.71,33,22.21,26.02,55.81,0,1.48,6.21,13.04,11.34,13.69,6.49,7.08,6.85,8.83,11.37,11.19,11.12,0.0,16.67,50.0,2.78,45.56,66.67,100.0,7.69,28.24,0.0,44.25,0.0,24.37,60.35,22.29,0.0
11300,764703,62,6.2,13372.59,10,100.0,11.29,67.49,3,0.0,20.83,0.0,8.33,0.0,25.0,0.0,0.0,45.83,28.99,63.31,7.7,0.0,40.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,100.0,42.86,0.0,1.75,100.0
11301,764844,22,7.333333333333333,4723.0,3,0.0,13.64,28.39,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.73,40.91,0.0,36.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,17.65,0.0
11302,764869,219,8.76,43966.63,25,25.03,29.68,43.75,0,6.25,5.0,0.0,12.25,7.22,10.8,14.0,18.04,5.01,14.71,15.0,14.97,100.0,0.0,0.0,76.39,66.67,3.33,74.74,5.56,0.0,0.0,50.0,27.78,66.77,28.05,9.09,27.78
11303,764889,141,8.8125,28215.53,16,33.89,19.86,54.22,0,4.92,0.0,18.03,13.11,3.28,26.23,29.98,40.04,16.39,14.15,0.0,11.85,0.0,0.0,0.0,0.0,100.0,0.0,0.0,15.49,20.0,82.14,0.0,23.33,8.33,5.9,61.63,23.33
11304,764896,200,8.0,39395.09,25,39.32,30.0,55.08,0,13.11,3.56,0.0,6.07,19.99,0.0,10.35,20.96,11.09,8.29,19.67,9.93,25.0,0.0,0.0,33.33,38.8,0.0,33.33,15.48,33.33,91.07,50.0,33.33,31.62,18.21,43.43,33.33
11305,764980,157,6.826086956521739,31797.03,23,16.07,27.39,40.4,2,16.83,8.09,15.78,4.35,8.7,0.0,19.41,0.0,9.98,13.85,9.9,11.72,28.33,55.0,56.35,0.0,100.0,0.0,0.0,0.0,15.08,73.33,0.0,0.0,40.76,0.0,31.66,0.0
11306,765079,195,6.964285714285714,36020.07,27,66.76,27.69,55.61,0,0.0,1.84,9.91,5.86,9.88,18.9,0.0,12.15,2.67,13.78,9.88,16.91,0.0,50.0,0.0,66.67,75.76,13.33,0.0,94.44,0.0,16.67,0.0,13.75,39.12,46.56,5.26,13.75
11307,765127,123,5.590909090909091,37860.8,22,30.71,34.15,69.53,0,19.18,22.71,14.5,18.78,10.26,0.0,7.24,12.82,3.49,3.49,2.56,35.9,33.33,0.0,0.0,29.76,100.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,28.76,100.0,66.67,0.0
11308,765202,156,9.176470588235293,22389.65,17,58.09,28.85,58.97,1,0.0,4.29,4.29,1.43,4.29,20.0,25.71,37.23,19.98,18.57,10.42,27.88,0.0,100.0,66.67,100.0,0.0,71.43,33.33,0.0,45.56,46.15,33.33,0.0,60.0,16.67,40.77,0.0
11309,765252,158,6.32,38833.87,25,23.72,37.34,71.16,0,8.41,1.27,8.86,13.53,15.19,24.52,0.0,15.65,3.8,12.64,4.6,10.94,16.67,0.0,0.0,39.88,58.33,37.78,0.0,84.26,33.33,21.67,0.0,33.33,39.13,52.89,15.97,33.33
11310,765261,73,5.615384615384615,22183.96,13,0.0,47.95,57.95,0,25.71,18.35,0.0,0.0,22.86,2.86,11.43,57.98,14.29,17.68,0.0,17.14,0.0,100.0,0.0,0.0,50.0,100.0,0.0,13.33,100.0,66.67,0.0,100.0,74.51,15.56,90.48,100.0
11311,765293,169,8.047619047619047,33404.22,20,16.48,13.02,64.02,0,1.32,2.85,0.0,10.52,10.52,32.35,22.23,21.05,17.11,16.09,0.0,9.21,100.0,0.0,0.0,5.56,63.33,0.0,0.0,0.0,0.0,24.83,0.0,42.86,29.17,0.0,18.46,42.86
11312,765323,206,10.3,39668.99,20,44.81,28.64,46.2,0,3.53,5.88,0.0,12.94,17.65,0.0,10.83,28.13,16.03,12.19,9.08,22.81,100.0,60.0,0.0,0.0,26.67,0.0,17.78,0.0,56.67,77.74,0.0,8.33,29.41,17.78,55.0,8.33
11313,765338,89,6.357142857142857,22890.1,14,0.0,51.69,66.05,0,6.0,10.0,4.0,4.0,6.0,32.0,0.0,8.0,4.0,0.0,37.21,38.13,0.0,0.0,0.0,50.0,100.0,62.5,0.0,0.0,100.0,0.0,29.21,84.68,26.67,50.0,35.56,84.68
11314,765408,57,6.333333333333333,15843.0,9,17.31,29.82,80.9,0,0.0,1.75,0.0,8.77,1.75,5.26,14.04,8.77,24.56,0.0,8.77,26.32,0.0,0.0,0.0,80.0,0.0,66.67,100.0,0.0,0.0,0.0,60.0,0.0,57.14,62.5,15.79,0.0
11315,765428,209,6.966666666666667,46266.98,29,10.2,29.19,65.78,0,5.36,7.58,4.41,9.15,9.51,16.6,16.67,8.56,0.0,4.41,8.36,15.49,20.0,59.09,12.5,60.65,46.43,39.88,0.0,38.89,0.0,41.67,0.0,64.58,37.37,22.15,12.17,64.58
11316,765481,178,7.12,37613.93,25,17.56,24.16,75.45,0,6.68,1.59,9.57,4.3,0.0,26.55,20.47,18.69,15.87,6.06,2.55,6.8,66.67,0.0,45.0,0.0,0.0,0.0,0.0,80.65,0.0,0.0,0.0,36.67,34.62,22.35,0.0,36.67
11317,765518,298,9.3125,55810.73,32,67.14,25.17,47.28,0,9.22,9.64,9.37,0.0,11.7,12.83,13.09,5.03,7.9,6.26,3.18,12.83,2.78,19.05,64.27,0.0,62.22,13.93,61.86,0.0,0.0,33.33,0.0,9.76,34.67,29.86,14.81,9.76
11318,765542,23,11.5,3167.0,2,0.0,26.09,43.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.78,65.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40.0
11319,765655,29,7.25,10062.0,4,69.2,41.38,83.81,1,0.0,0.0,0.0,0.0,0.0,17.24,55.17,0.0,0.0,6.9,20.69,0.0,0.0,0.0,0.0,0.0,0.0,80.0,31.25,0.0,0.0,100.0,16.67,0.0,0.0,42.86,37.5,0.0
11320,765747,133,6.045454545454546,45388.6,22,28.8,36.84,57.41,1,16.6,7.26,0.0,13.56,27.16,0.0,5.16,10.14,14.35,10.81,15.36,0.0,70.03,0.0,0.0,20.0,57.74,0.0,100.0,77.78,14.81,0.0,9.52,0.0,51.3,77.78,11.11,0.0
11321,765793,134,5.583333333333333,31136.43,24,0.0,35.07,57.59,2,18.7,10.57,8.4,18.7,13.11,14.81,8.05,18.05,2.74,33.33,0.0,2.74,0.0,30.0,0.0,55.05,33.33,75.0,0.0,62.96,100.0,66.67,0.0,100.0,27.14,45.45,88.89,100.0
11322,765877,240,8.571428571428571,46527.96,28,18.52,27.08,47.99,0,8.31,10.02,10.65,5.28,4.29,8.92,14.77,12.42,6.47,14.12,12.86,15.29,0.0,29.17,64.4,0.0,0.0,66.67,82.35,0.0,0.0,0.0,55.56,22.14,24.39,38.83,18.52,22.14
11323,765924,181,9.05,33445.67,20,71.88,30.94,33.91,1,13.64,8.45,15.76,16.9,13.51,0.0,15.86,18.76,0.0,16.23,7.04,0.0,0.0,16.67,45.93,41.67,70.03,0.0,35.71,45.43,0.0,0.0,0.0,0.0,39.35,40.89,0.0,0.0
11324,765955,84,5.25,29239.33,16,38.24,35.71,81.85,0,6.98,7.13,68.72,0.0,6.98,18.6,11.93,0.0,4.65,25.58,11.63,12.7,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,54.55,20.0,77.78,22.97,79.49,38.89,77.78
11325,765989,195,8.125,46704.13,24,0.0,16.92,62.89,1,3.37,5.21,21.39,0.0,7.87,12.54,19.69,15.73,3.72,15.48,6.74,16.09,0.0,0.0,7.01,0.0,0.0,71.11,0.0,7.14,0.0,63.87,66.67,0.0,6.3,25.75,41.11,0.0
11326,766024,245,9.074074074074074,35076.96,26,69.6,23.27,53.2,0,7.79,0.0,16.72,13.84,15.51,17.51,7.5,6.66,0.0,8.21,4.96,8.53,43.33,0.0,0.0,0.0,12.7,17.59,83.33,45.0,0.0,69.85,0.0,71.85,8.88,31.75,56.31,71.85
11327,766091,8,8.0,1302.0,1,0.0,62.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,62.5
11328,766262,38,12.666666666666666,6060.0,3,100.0,13.16,12.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.95,34.21,0.0,0.0,36.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71,0.0,0.0,0.0,35.71
11329,766335,179,8.136363636363637,24131.52,21,17.08,13.97,63.16,1,12.12,23.26,0.0,2.0,22.27,23.26,0.0,23.58,2.16,6.6,17.2,14.01,23.23,0.0,0.0,0.0,7.01,40.0,0.0,0.0,100.0,0.0,27.21,5.0,13.47,13.33,29.88,5.0
11330,766355,33,6.6,3616.0,5,0.0,21.21,79.17,0,0.0,0.0,0.0,0.0,3.03,36.36,0.0,0.0,3.03,0.0,27.27,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,11.11,50.0,0.0,0.0,20.0,50.0
11331,766530,200,6.666666666666667,52450.74,29,8.26,27.0,59.13,2,5.03,15.07,6.4,5.04,9.14,16.28,13.24,17.48,12.16,5.49,0.0,7.08,0.0,45.45,27.78,65.0,13.89,24.94,36.7,40.34,0.0,41.67,0.0,32.5,17.03,31.21,14.69,32.5
11332,766562,52,6.5,18081.55,8,77.88,55.77,51.36,5,17.78,6.67,8.89,20.0,0.0,24.44,22.22,0.0,0.0,0.0,0.0,100.0,50.0,100.0,75.0,0.0,0.0,81.82,50.0,0.0,0.0,0.0,0.0,70.83,41.67,66.67,0.0,70.83
11333,766691,27,6.75,4272.73,4,0.0,0.0,57.22,22,74.17,25.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11334,766733,184,8.363636363636363,22192.19,21,43.09,25.0,53.92,0,3.12,5.21,12.5,17.08,27.29,17.57,14.58,16.67,4.17,15.21,7.29,6.6,0.0,80.0,81.67,2.78,0.0,33.33,42.86,0.0,100.0,57.74,0.0,5.88,19.84,11.71,63.8,5.88
11335,766775,155,7.045454545454546,17767.69,22,0.0,7.1,52.28,0,13.55,9.06,16.95,16.62,1.69,19.84,9.36,27.1,0.0,5.99,16.95,20.34,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,16.67,0.0,75.0,1.52,0.0,16.67,75.0
11336,766777,135,7.105263157894737,33327.55,19,40.01,28.89,52.22,0,14.59,0.0,15.79,18.61,0.0,19.3,15.72,12.39,14.09,0.0,11.51,29.82,4.17,0.0,77.78,16.67,0.0,0.0,33.33,84.85,0.0,0.0,100.0,29.41,20.6,30.46,44.95,29.41
11337,766861,59,8.428571428571429,11427.0,7,0.0,49.15,48.85,0,0.0,0.0,16.95,5.08,0.0,0.0,0.0,20.34,3.39,16.95,18.64,18.64,0.0,0.0,60.0,33.33,0.0,0.0,0.0,75.0,100.0,60.0,0.0,45.45,53.85,75.0,34.78,45.45
11338,766886,160,7.619047619047619,28910.42,20,0.0,23.12,62.6,0,3.58,0.0,16.39,18.05,16.39,12.33,0.0,16.29,0.0,14.36,2.63,22.78,44.44,0.0,14.65,0.0,34.85,0.0,0.0,25.0,0.0,30.95,100.0,23.31,44.08,16.67,35.12,23.31
11339,766927,254,9.76923076923077,46562.16,26,27.61,16.54,49.33,1,10.2,0.0,11.39,15.19,13.01,19.98,13.47,14.7,10.87,5.13,5.68,5.13,41.01,0.0,0.0,41.67,0.0,0.0,33.33,0.0,47.22,100.0,18.52,0.0,20.58,3.23,54.81,0.0
11340,766969,258,8.0625,39636.8,31,40.47,23.64,52.52,1,5.98,8.67,3.22,12.41,6.39,11.23,9.88,10.98,13.86,7.36,11.52,11.3,11.11,0.0,64.29,8.89,87.88,22.22,62.5,21.37,38.03,0.0,0.0,44.95,20.72,32.84,18.73,44.95
11341,767006,142,8.352941176470589,25621.26,17,16.11,16.2,60.0,0,8.99,13.15,15.73,9.89,35.99,22.47,8.99,4.49,28.51,6.74,0.0,19.1,37.5,100.0,0.0,33.33,0.0,25.0,0.0,25.0,0.0,66.67,0.0,0.0,22.07,18.75,8.89,0.0
11342,767058,169,9.941176470588236,31106.98,17,52.85,20.71,50.48,1,0.0,11.58,8.42,12.63,12.63,0.0,22.11,7.97,7.37,27.29,12.77,40.59,0.0,36.36,0.0,8.33,0.0,0.0,0.0,11.11,71.43,28.17,79.37,3.12,11.63,11.11,46.83,3.12
11343,767089,176,6.068965517241379,39300.86,29,16.79,32.95,61.01,0,12.42,10.91,11.49,4.6,14.72,12.5,16.91,8.05,3.73,6.41,11.31,8.67,39.88,38.1,0.0,0.0,0.0,68.42,0.0,14.29,83.33,66.67,70.83,100.0,18.81,23.68,71.01,100.0
11344,767175,11,5.5,4289.0,2,0.0,72.73,115.71,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,90.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,70.0,0.0,0.0,100.0,70.0
